workerid,spinnerID,payoff1,payoff2,payoff3,prob1,prob2,prob3,win,winProb,angleProp,response,winChoice,EV,PE,happy,sad,anger,surprise,disgust,fear,content,disapp,pcomp1,pcomp2,dummy
A31MBX2OGEP67W,29,40,65,100,0.38,0.34,0.28,65,0.34,0.11,He feels happy and excited that he won a good deal of money. He may feel a bit sad or disappointed that he did not win the maximum amount. ,2,65.3,-0.3,6.133333333,2.533333333,1.6,3.866666667,1.2,1,5.6,3.4,0.366691771,1.214497732,0
A2ZUC3INRC7TP3,29,40,65,100,0.38,0.34,0.28,65,0.34,0.113,Alex is a little disappointed that he didn't win $100; but happy that he has $65. He knows that the outcome could have been worse.,2,65.3,-0.3,6.133333333,2.533333333,1.6,3.866666667,1.2,1,5.6,3.4,0.366691771,1.214497732,0
A38TMLR6TTYAYI,29,40,65,100,0.38,0.34,0.28,65,0.34,0.831,He is happy but a little disappointed that he did not win $100.,2,65.3,-0.3,6.133333333,2.533333333,1.6,3.866666667,1.2,1,5.6,3.4,0.366691771,1.214497732,0
A1IJ1F5CO6S4FG,29,40,65,100,0.38,0.34,0.28,65,0.34,0.928,He was starting to hope that it would get to the $100 section; so it's a little bit of a let down; but he's happy with the amount.,2,65.3,-0.3,6.133333333,2.533333333,1.6,3.866666667,1.2,1,5.6,3.4,0.366691771,1.214497732,0
A2NKX5IMNPQTTI,29,40,65,100,0.38,0.34,0.28,65,0.34,0.701,David should feel good. He won the middle amount. He did okay as far as the odds go since the $40 section was a little larger so he had pretty much even odds of getting the lower amount. He might not be as happy as he would be if he won the $100 but he should feel pretty good.,2,65.3,-0.3,6.133333333,2.533333333,1.6,3.866666667,1.2,1,5.6,3.4,0.366691771,1.214497732,0
A376U7ST26TZ43,29,40,65,100,0.38,0.34,0.28,65,0.34,0.978,He is happy about not being the lowest prize offered. ,2,65.3,-0.3,6.133333333,2.533333333,1.6,3.866666667,1.2,1,5.6,3.4,0.366691771,1.214497732,0
A3MV1DRG1VT6S2,29,40,65,100,0.38,0.34,0.28,65,0.34,0.28,he would feel good about this because it was the second highest payout.,2,65.3,-0.3,6.133333333,2.533333333,1.6,3.866666667,1.2,1,5.6,3.4,0.366691771,1.214497732,0
A9DJ4U0G0MAA3,29,40,65,100,0.38,0.34,0.28,65,0.34,0.163,happy. all the payouts were sufficiently high. ,2,65.3,-0.3,6.133333333,2.533333333,1.6,3.866666667,1.2,1,5.6,3.4,0.366691771,1.214497732,0
A2JVVBXUEKSD6J,29,40,65,100,0.38,0.34,0.28,65,0.34,0.281,Middle amount of money; which is good. The odds are about even; so that might be a disappointment; but it won't be as bad if that had the worst odds and he still got it.,2,65.3,-0.3,6.133333333,2.533333333,1.6,3.866666667,1.2,1,5.6,3.4,0.366691771,1.214497732,0
A6K30KTZC5MYT,29,40,65,100,0.38,0.34,0.28,65,0.34,0.924,Somewhat satisfied.  He wan the middle prize but the highest prize was of significantly more value.,2,65.3,-0.3,6.133333333,2.533333333,1.6,3.866666667,1.2,1,5.6,3.4,0.366691771,1.214497732,0
A21L1O4MOGTUCH,29,40,65,100,0.38,0.34,0.28,65,0.34,0.266,Charlie is very happy to have won the 65 because its the second highest on wheel.,2,65.3,-0.3,6.133333333,2.533333333,1.6,3.866666667,1.2,1,5.6,3.4,0.366691771,1.214497732,0
A3TSX6OITQPBR6,29,40,65,100,0.38,0.34,0.28,65,0.34,0.375,David is glad to have won a substantial amount of money.  He might be a little sad that he didn't win the biggest prize; though.  However; he also did not win the lowest prize.  The odds were higher that he would win the lowest prize; so he is pleased to have beat those odds.,2,65.3,-0.3,6.133333333,2.533333333,1.6,3.866666667,1.2,1,5.6,3.4,0.366691771,1.214497732,0
A1VSHM4NLZ705D,29,40,65,100,0.38,0.34,0.28,65,0.34,0.324,He's probably feeling okay.  The percentages were favoring $65.  $100 would have been a great win; but he didn't get the lowest amount; so that's good.,2,65.3,-0.3,6.133333333,2.533333333,1.6,3.866666667,1.2,1,5.6,3.4,0.366691771,1.214497732,0
A1ELUKA39RLZ9F,30,40,65,100,0.37,0.32,0.31,100,0.31,0.878,I think he feels excited and happy -- he won the most amount of money he could have won.,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
AMAOA3GTMDS94,30,40,65,100,0.37,0.32,0.31,100,0.31,0.264,He feels pretty good. Probably really excited and full of adrenaline. ,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A2OKWUWYQBDVPB,30,40,65,100,0.37,0.32,0.31,100,0.31,0.93,He is most likely very happy because he won the highest amount.,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A3L9437EC5JYC6,30,40,65,100,0.37,0.32,0.31,100,0.31,0.073,I think he feels very lucky and excited! He probably feels like he'll do alright and earn quite a bit of money; since he's off to such a good start.,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
APWXTMJO1I1ST,30,40,65,100,0.37,0.32,0.31,100,0.31,0.72,I think he feels over the moon excited!,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A2LEY4X3LD8G26,30,40,65,100,0.37,0.32,0.31,100,0.31,0.834,Very happy and excited,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A2QENLAAFQWHPE,30,40,65,100,0.37,0.32,0.31,100,0.31,0.345,He felt really good.  Its his lucky day,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A117G4HSX1Y0LQ,30,40,65,100,0.37,0.32,0.31,100,0.31,0.393,I think Tom is super-excited.  He couldn't be more happy.  He had a 1 in 3 chance of landing on $100; so the fact that he landed in the $100 slot is exciting.,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A3TSX6OITQPBR6,30,40,65,100,0.37,0.32,0.31,100,0.31,0.964,Frank is ecstatic.  He won the highest prize possible.  Plus; $100 is quite a lot of money; so he is certainly glad to have engaged in this activity.,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A37542RFGGX4Z1,30,40,65,100,0.37,0.32,0.31,100,0.31,0.385,Mike feels ecstatic. He has won the biggest amount.,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
AQEVAKQLI09EN,30,40,65,100,0.37,0.32,0.31,100,0.31,0.596,I think Alex feels great. 100 dollars is an exciting amount to win.,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A2NBR4ZN8VGUU9,30,40,65,100,0.37,0.32,0.31,100,0.31,0.562,Tom is happy he won $100.  Even chance to win any amount but he was lucky enough to win the highest prize.,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A10H6SVCWA0NPR,30,40,65,100,0.37,0.32,0.31,100,0.31,0.825,Steve feels very happy to win the biggest amount,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A219M3DT6KUL7C,30,40,65,100,0.37,0.32,0.31,100,0.31,0.225,Scott is thrilled that he won $100. His spin couldn't have gone any better.,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
AOVMS4XWTJ7A6,30,40,65,100,0.37,0.32,0.31,100,0.31,0.718,Mike will be very happy.,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A2ZAI1UI3BONP9,30,40,65,100,0.37,0.32,0.31,100,0.31,0.728,Frank is very happy.,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A1CCAFAD05OR0O,30,40,65,100,0.37,0.32,0.31,100,0.31,0.358,Mike is really happy about winning the $100.  The spin was perfect and couldn't have resulted in a larger sum of money.,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A3UX6ETXQOCG65,30,40,65,100,0.37,0.32,0.31,100,0.31,0.597,He is surprised and not depressed at all. He cant believe he won the highest amount,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A31MBX2OGEP67W,30,40,65,100,0.37,0.32,0.31,100,0.31,0.584,He feels happy and excited. He probably feels relieved that he won the maximum amount. He does not feel disappointed or sad at all. ,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A578KKFXCH6DX,30,40,65,100,0.37,0.32,0.31,100,0.31,0.39,George is very happy to have won $100. He knew that his odds weren't great; but not too small; either. He would have been reasonably happy to have won $65; but he is definitely happy to have gotten the biggest prize. ,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A19ZT0TQPFA2,30,40,65,100,0.37,0.32,0.31,100,0.31,0.854,A huge win for James; he is ecstatic. A large amount of money will make him feel very good and confident about his wheel spinning abilities. ,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A3UOH4UMWWV216,30,40,65,100,0.37,0.32,0.31,100,0.31,0.408,good deal,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A3VPLXGSHH2R9S,30,40,65,100,0.37,0.32,0.31,100,0.31,0.09,happy. won the most money possible.,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A2SNCG0K167C0J,30,40,65,100,0.37,0.32,0.31,100,0.31,0.027,Steve is really excited to have won the highest amount.  He feels like he's a lucky guy and the outcome made his day.,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
AT8TGZHM997JZ,30,40,65,100,0.37,0.32,0.31,100,0.31,0.831,lucky won the most on even odds,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A8ZI8HDFJMEWJ,30,40,65,100,0.37,0.32,0.31,100,0.31,0.476,Mike is elated that he wont the most amount possible even though he had the smallest possible chance of winning that amount. ,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A3FMBZRXBR0BH6,30,40,65,100,0.37,0.32,0.31,100,0.31,0.159,Steve feels awesome because he won the largest amount with a 33.33% chance of doing so.,3,66.6,33.4,8.714285714,1,1.142857143,6.857142857,1.142857143,1.071428571,6.785714286,1.571428571,4.377130504,-0.868140751,0
A219M3DT6KUL7C,31,45,60,90,0.54,0.3,0.16,45,0.54,0.106,He feels happy that he won money. Tom wishes he would have won more; but he'll take what he can get.,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
AU22FY21Z38OB,31,45,60,90,0.54,0.3,0.16,45,0.54,0.497,Alex feels OK.  He thought he would most likely win $45 so he wasn't surprised by the result.,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
A2HR7ZIX42FEPG,31,45,60,90,0.54,0.3,0.16,45,0.54,0.904,I think he'd be a bit bummed out that he didn't manage to win 90 dollars in the smaller section. And probably a little sad that it stopped so close to 60. He probably thinks he could have won 60.,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
A2P9CB7M5EG2II,31,45,60,90,0.54,0.3,0.16,45,0.54,0.785,Though the player will be disappointed that he did not win a higher amount; he will definitely not be fully depressed because he at the least goes with some prize.,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
AXY1P1O4Y4CEL,31,45,60,90,0.54,0.3,0.16,45,0.54,0.54,A bit disappointed but still good.,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
A3R7OA5VLKONPU,31,45,60,90,0.54,0.3,0.16,45,0.54,0.813,sad because he won the lowest amount.,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
AT8TGZHM997JZ,31,45,60,90,0.54,0.3,0.16,45,0.54,0.134,He was probably expecting the outcome the chances were over half ,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
A25DHXVNVC0VPW,31,45,60,90,0.54,0.3,0.16,45,0.54,0.177,James feels good about winning $45. Although $60 or $90 would be better; $45 still isn't too bad so James should feel okay about it.,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
AHF6VA262YIW1,31,45,60,90,0.54,0.3,0.16,45,0.54,0.985,Great will get half and spend it get the second half and save it.  May be go to a movie.  Buy me a telescope.,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
A2NKX5IMNPQTTI,31,45,60,90,0.54,0.3,0.16,45,0.54,0.07,David should feel okay. While he won the least he could. He should have expected that since that piece is largest and has the largest chance of having the spin land there. He might not be overjoyed but at least he has $45 more then he did before the spin.,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
A1NR95359ACDZD,31,45,60,90,0.54,0.3,0.16,45,0.54,0.66,jacob feels  good. Not as much as he was hoping for but still good,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
A2Y6NKGAGWT3OL,31,45,60,90,0.54,0.3,0.16,45,0.54,0.17,a bit bummed out that he was so close to winning $90.  But he still has some money and that's okay.,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
A9K7HUROMLTQ4,31,45,60,90,0.54,0.3,0.16,45,0.54,0.159,I think Eric David figured he most likely would win the lowest amount ;so is not too disappointed. He realized he held the highest chance of winning the lowest amount of money.,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
A376U7ST26TZ43,31,45,60,90,0.54,0.3,0.16,45,0.54,0.082,probably not that happy because he won the lowest prize ,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
AEX9MA72M10DC,31,45,60,90,0.54,0.3,0.16,45,0.54,0.782,He would feel positive.,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
A324HA2AP7AU8Q,31,45,60,90,0.54,0.3,0.16,45,0.54,0.985,James is disappointed to win the lowest amount of money; but not taken by surprise.,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
A2HR7ZIX42FEPG,31,45,60,90,0.54,0.3,0.16,45,0.54,0.037,Given how much of the section is 45; he probably expected this to be the case. Though he is probably a bit disappointed because it stopped so close to 90 and he probably wishes it had stopped sooner. He is probably happy and disappointed; too.,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
A1MVIKO1GL51YY,31,45,60,90,0.54,0.3,0.16,45,0.54,0.195,Scott is glad for the $45; but probably wished he had beaten the odds and won the $90 instead.,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
AHYJONIS0LE1X,31,45,60,90,0.54,0.3,0.16,45,0.54,0.414,Coin flip! Still got a payday!,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
AZAW52BN8Z6I6,31,45,60,90,0.54,0.3,0.16,45,0.54,0.271,david is happy.\ndavid is excited.\nhe wishes it was the $90 or $60,1,56.7,-11.7,4.642857143,3.857142857,2.857142857,2.714285714,2.142857143,1.285714286,3.785714286,5.071428571,-3.300528104,1.546201701,0
A12E0YAXVLAJOW,32,45,60,90,0.52,0.29,0.19,60,0.29,0.11,He felt great that he landed on the second highest prize. He has extra money for the weekend.,2,57.9,2.1,6.6,1.7,1.35,5.1,1.15,1.1,5.95,2.85,1.667204178,0.499541468,0
APC3O2O8O9XPO,32,45,60,90,0.52,0.29,0.19,60,0.29,0.419,He felt amazing.,2,57.9,2.1,6.6,1.7,1.35,5.1,1.15,1.1,5.95,2.85,1.667204178,0.499541468,0
A3VPLXGSHH2R9S,32,45,60,90,0.52,0.29,0.19,60,0.29,0.221,a little happy since he won more money than he was likely to win.,2,57.9,2.1,6.6,1.7,1.35,5.1,1.15,1.1,5.95,2.85,1.667204178,0.499541468,0
AHYJONIS0LE1X,32,45,60,90,0.52,0.29,0.19,60,0.29,0.339,Not bad. At least I didn't get the $45!,2,57.9,2.1,6.6,1.7,1.35,5.1,1.15,1.1,5.95,2.85,1.667204178,0.499541468,0
A1YX045UYGCNLA,32,45,60,90,0.52,0.29,0.19,60,0.29,0.426,John was probably moderately happy he won $60;  Its 30 less than the largest prize but still more than the overall most likely spin result.,2,57.9,2.1,6.6,1.7,1.35,5.1,1.15,1.1,5.95,2.85,1.667204178,0.499541468,0
A1MKYMYY34DZIO,32,45,60,90,0.52,0.29,0.19,60,0.29,0.967,He feels decent. He didn't win the most money; but he beat the odds and won more than $45; the largest sized portion.,2,57.9,2.1,6.6,1.7,1.35,5.1,1.15,1.1,5.95,2.85,1.667204178,0.499541468,0
A1HBIE5LRTQK1L,32,45,60,90,0.52,0.29,0.19,60,0.29,0.818,Eric just won $60 and is pretty pleased with himself.  He can't wait to spend it on his backyard project!,2,57.9,2.1,6.6,1.7,1.35,5.1,1.15,1.1,5.95,2.85,1.667204178,0.499541468,0
A2ICGX21IQ48M9,32,45,60,90,0.52,0.29,0.19,60,0.29,0.286,Happy that he did better than $45 since it is the largest section by far.,2,57.9,2.1,6.6,1.7,1.35,5.1,1.15,1.1,5.95,2.85,1.667204178,0.499541468,0
A1137NSU9JOCHK,32,45,60,90,0.52,0.29,0.19,60,0.29,0.557,again happy to win,2,57.9,2.1,6.6,1.7,1.35,5.1,1.15,1.1,5.95,2.85,1.667204178,0.499541468,0
AQC0SZA1E9QO7,32,45,60,90,0.52,0.29,0.19,60,0.29,0.629,Jacob probably feels pretty good. He's probably disappointed he didn't get 90; but relieved to not have gotten 45. He probably wasn't expecting to get 90 anyway; so 60 is still a nice surprise.,2,57.9,2.1,6.6,1.7,1.35,5.1,1.15,1.1,5.95,2.85,1.667204178,0.499541468,0
A37542RFGGX4Z1,32,45,60,90,0.52,0.29,0.19,60,0.29,0.029,Scott feels good about the spin. He won the middle amount and that's not bad.,2,57.9,2.1,6.6,1.7,1.35,5.1,1.15,1.1,5.95,2.85,1.667204178,0.499541468,0
A121XPLMG5SJIE,32,45,60,90,0.52,0.29,0.19,60,0.29,0.183,Happy but wishing it was the $90,2,57.9,2.1,6.6,1.7,1.35,5.1,1.15,1.1,5.95,2.85,1.667204178,0.499541468,0
A2VN8Q8X7WWIM,32,45,60,90,0.52,0.29,0.19,60,0.29,0.769,Awesome work! 60 is as good as it gets here.,2,57.9,2.1,6.6,1.7,1.35,5.1,1.15,1.1,5.95,2.85,1.667204178,0.499541468,0
A15BTZ2F2YSQ8I,32,45,60,90,0.52,0.29,0.19,60,0.29,0.669,Eric should be happy.  He obviously had a very good chance of winning the lowest amount.  60 is respectable winnings.  If he would have spun the darn thing just a little harder.,2,57.9,2.1,6.6,1.7,1.35,5.1,1.15,1.1,5.95,2.85,1.667204178,0.499541468,0
